cod,municipio,ano,receita,pop,pib,pib_pc,vab_agro,vab_ind,vab_serv,vab_adm,vab_total,part_agro,part_ind,part_serv,part_adm
4300034,Aceguá,2010,15250168.65,4388.5,104475.556,23776.87,54343.98,5398.682,24501.674,24501.674,100258.412,0.5420391059056472,0.05384767115601233,0.2443852192671873,0.2443852192671873
4300034,Aceguá,2011,16533561.12,4430.0,115959.172,26175.89,54698.479,13029.273,26210.57,26210.57,111125.003,0.4922247696137295,0.11724879773456563,0.2358656404265744,0.2358656404265744
4300034,Aceguá,2012,18589992.3299999,4465.0,107458.392,24066.83,44538.235,6154.519,31344.918,31344.918,101617.342,0.4382936428311616,0.06056563652294704,0.30846032166438675,0.30846032166438675
4300034,Aceguá,2013,21194378.45,4638.0,181677.109,39171.43,94878.579,7930.544,47911.392,47911.392,173986.859,0.5453203738795008,0.04558128151505971,0.27537362462529424,0.27537362462529424
4300034,Aceguá,2014,23069259.63,4671.0,211646.191,45310.68,109180.913,10513.98,56936.263,56936.263,203150.96,0.5374373470841586,0.05175451792105733,0.280265783632034,0.280265783632034
4300034,Aceguá,2015,24480696.59,4702.0,240529.247,51154.67,125636.429,10875.549,66165.904,66165.904,230167.556,0.5458476910620713,0.047250573404011814,0.2874684214833475,0.2874684214833475
4300034,Aceguá,2016,27126159.68,4731.0,256120.738,54136.7,130383.037,10774.504,71217.557,71217.557,242548.695,0.5375540651744178,0.04442202420425309,0.2936216869771243,0.2936216869771243
4300034,Aceguá,2017,26404883.43,4759.0,265549.695,55799.47,124098.448,13457.229,81238.321,81238.321,249791.727,0.496807678502499,0.05387379782998177,0.32522422570063736,0.32522422570063736
4300034,Aceguá,2018,31132611.19,4858.0,246898.564,50823.09,109860.977,11467.303,77816.223,77816.223,232770.688,0.4719708393867874,0.049264377308538096,0.334304218751117,0.334304218751117
4300034,Aceguá,2019,33641920.39,4901.0,252624.588,51545.52,115919.158,12912.875,73168.727,73168.727,238827.115,0.48536849762641066,0.054067876673048625,0.306366917341023,0.306366917341023
4300034,Aceguá,2020,36148519.99,4942.0,265178.311,53658.1,116916.018,14449.294,78440.503,78440.503,247954.395,0.47152226521332685,0.058273998329410534,0.3163505248616384,0.3163505248616384
4300034,Aceguá,2021,45096446.54,4981.0,458226.355,91994.85,269423.337,20614.439,99176.155,99176.155,434263.608,0.6204142646003162,0.047469874565220296,0.2283777714111379,0.2283777714111379
4300034,Aceguá,2022,49865416.65,4738.333333333333,291050.785,69796.35,,,,,,,,,
4300034,Aceguá,2023,54219920.83,4495.666666666667,382340.49,91688.37,,,,,,,,,
4300034,Aceguá,2024,61716506.21,4253.0,,,,,,,,,,,
4300059,Água Santa,2010,11559764.29,3668.0,100547.857,26985.47,34174.712,7032.57,39324.648,39324.648,92604.683,0.3690387018548511,0.0759418397879511,0.42465074903393385,0.42465074903393385
4300059,Água Santa,2011,14118842.04,3717.0,113699.35,30589.01,44336.413,5920.702,42905.355,42905.355,105719.762,0.41937677650087785,0.0560037393954784,0.4058404425844243,0.4058404425844243
4300059,Água Santa,2012,16016802.96,3712.0,133553.238,35978.78,29710.505,7240.073,69001.494,69001.494,120753.22,0.24604316969766934,0.059957597818095454,0.5714257060805501,0.5714257060805501
4300059,Água Santa,2013,16048628.77,3838.0,244117.46,63605.38,67674.985,10053.023,126657.184,126657.184,220598.927,0.3067783960708023,0.04557149545881517,0.574151405550581,0.574151405550581
4300059,Água Santa,2014,17853248.58,3839.0,229992.564,59909.5,67736.728,11731.105,111263.809,111263.809,209221.42,0.32375618136995726,0.05607028668479546,0.5317993205475806,0.5317993205475806
4300059,Água Santa,2015,19119158.86,3840.0,264841.83,68969.23,75810.882,12464.72,131708.82,131708.82,240749.943,0.3148947038379984,0.051774550160537315,0.5470772634824674,0.5470772634824674
4300059,Água Santa,2016,22332583.43,3841.0,268727.036,69962.78,84171.069,12637.504,124654.248,124654.248,243874.961,0.34514026636789497,0.05181960439144878,0.5111400017814867,0.5111400017814867
4300059,Água Santa,2017,23602276.13,3841.0,278780.018,72580.06,65546.639,13713.261,146230.989,146230.989,249262.141,0.26296267350122776,0.05501541848667665,0.5866554319614867,0.5866554319614867
4300059,Água Santa,2018,25225540.1,3753.0,330907.562,88171.48,80194.7,15944.282,174259.279,174259.279,295502.663,0.2713840179504575,0.05395647483555842,0.5897045976875004,0.5897045976875004
4300059,Água Santa,2019,27524125.5,3748.0,324344.517,86538.02,82198.829,16604.312,163678.986,163678.986,289037.404,0.2843882067249677,0.05744693167808829,0.5662899809327101,0.5662899809327101
4300059,Água Santa,2020,28461207.17,3743.0,346224.279,92499.14,83153.037,22282.489,173693.589,173693.589,306201.849,0.27156281802857435,0.07277058931149695,0.5672519273389496,0.5672519273389496
4300059,Água Santa,2021,34460371.23,3738.0,547412.925,146445.41,158098.364,24609.448,266705.759,266705.759,477634.678,0.3310026915591753,0.051523578863760806,0.5583885996652864,0.5583885996652864
4300059,Água Santa,2022,39664374.1,3825.3333333333335,480667.73,122870.07,,,,,,,,,
4300059,Água Santa,2023,44139266.58,3912.6666666666665,418737.672,107039.28,,,,,,,,,
4300059,Água Santa,2024,46968110.87,4000.0,,,,,,,,,,,
4300109,Agudo,2010,29482658.44,16864.5,245070.808,14649.46,68992.35,27289.656,80533.961,80533.961,220706.41,0.3125978534107822,0.12364686644126013,0.36489180808115174,0.36489180808115174
4300109,Agudo,2011,33500173.29,16666.0,283364.837,17002.57,84917.803,37054.851,88252.752,88252.752,257508.235,0.329767329576858,0.14389773204728776,0.3427181736537474,0.3427181736537474
4300109,Agudo,2012,36098442.1599999,16612.0,302030.932,18181.49,72898.348,45899.335,102749.018,102749.018,271251.675,0.2687480104961564,0.16921309333850196,0.3787958839332513,0.3787958839332513
4300109,Agudo,2013,36567402.53,17161.0,355289.662,20703.32,104695.837,47794.701,117323.13,117323.13,328534.58,0.31867524264873426,0.1454784485700105,0.35711044481223253,0.35711044481223253
4300109,Agudo,2014,45532523.28,17140.0,430513.284,25117.46,119265.523,79926.401,132339.878,132339.878,398616.679,0.29919852651223355,0.20050942474486874,0.3319978439738092,0.3319978439738092
4300109,Agudo,2015,47969100.1,17120.0,428992.244,25057.96,110019.485,76892.583,135115.34,135115.34,393203.114,0.27980318843558294,0.19555435921598524,0.3436273396349552,0.3436273396349552
4300109,Agudo,2016,55720962.98,17102.0,441246.264,25800.86,100337.476,76839.346,148204.101,148204.101,399320.168,0.2512707447323322,0.1924254073738645,0.37114103638261514,0.37114103638261514
4300109,Agudo,2017,55365171.41,17085.0,495478.728,29000.8,128704.909,82826.563,160015.697,160015.697,448885.393,0.28672108963010967,0.18451605753186093,0.3564733882975782,0.3564733882975782
4300109,Agudo,2018,61027768.32,16524.0,500622.801,30296.71,115840.198,92899.525,164743.65,164743.65,455057.492,0.2545616763518751,0.20414898476168805,0.36202821159133886,0.36202821159133886
4300109,Agudo,2019,67735495.49,16461.0,536305.582,32580.38,127818.891,94965.721,175967.701,175967.701,486471.735,0.26274679863980177,0.19521323474219937,0.3617223537149594,0.3617223537149594
4300109,Agudo,2020,71016186.06,16401.0,542216.897,33059.99,123692.82,98807.42,176493.092,176493.092,489169.698,0.25286280099876507,0.20199006684997076,0.36080135936793045,0.36080135936793045
4300109,Agudo,2021,78312458.03,16344.0,667876.901,40863.74,201172.602,101412.834,195298.233,195298.233,596908.615,0.33702412219331096,0.1698967504431143,0.32718280167559655,0.32718280167559655
4300109,Agudo,2022,92683109.54,16344.666666666666,648342.377,40422.87,,,,,,,,,
4300109,Agudo,2023,99761030.06,16345.333333333334,780151.895,48634.87,,,,,,,,,
4300109,Agudo,2024,117483347.32,16346.0,,,,,,,,,,,
4300208,Ajuricaba,2010,14572667.72,7297.5,132823.096,18307.8,41486.177,5922.279,55580.328,55580.328,122491.076,0.3386873424150507,0.04834865684419329,0.453750018491143,0.453750018491143
4300208,Ajuricaba,2011,16700106.44,7221.0,189343.422,26221.22,47516.84,6128.255,96536.251,96536.251,170794.066,0.2782113050695801,0.03588095970500521,0.5652201698857617,0.5652201698857617
4300208,Ajuricaba,2012,17728955.0799999,7187.0,161636.154,22490.07,28580.783,7768.838,85064.465,85064.465,144320.668,0.19803665958641486,0.05383039108438716,0.589412910699665,0.589412910699665
4300208,Ajuricaba,2013,19202847.44,7420.0,203096.444,27371.49,75757.583,9320.732,77586.94,77586.94,190425.462,0.39783326349498366,0.04894687875301046,0.4074399462399624,0.4074399462399624
4300208,Ajuricaba,2014,20984540.9,7403.0,198579.647,26824.21,63395.89,12095.553,79724.766,79724.766,184821.843,0.3430108096043605,0.06544439122382305,0.4313600855067764,0.4313600855067764
4300208,Ajuricaba,2015,20735171.81,7387.0,238219.026,32248.41,78262.704,17233.221,94406.523,94406.523,221338.106,0.3535889296893143,0.07785925935410327,0.4265262981874436,0.4265262981874436
4300208,Ajuricaba,2016,24617537.55,7372.0,263419.202,35732.39,92334.974,16814.122,101266.699,101266.699,243559.516,0.3791064110999465,0.06903496228002029,0.4157780433428025,0.4157780433428025
4300208,Ajuricaba,2017,24491997.57,7358.0,259932.276,35326.48,81843.109,19624.084,103154.312,103154.312,238807.441,0.34271590808596286,0.08217534561663847,0.4319560210018749,0.4319560210018749
4300208,Ajuricaba,2018,27741386.66,7063.0,298890.412,42317.77,108193.521,21948.554,111466.602,111466.602,277714.683,0.3895851664422078,0.07903274599276408,0.4013709350758382,0.4013709350758382
4300208,Ajuricaba,2019,30497825.1,7024.0,302388.24,43050.72,107665.172,21740.628,111316.94,111316.94,280020.41,0.3844904448215043,0.07763944063934483,0.39753152279149945,0.39753152279149945
4300208,Ajuricaba,2020,34391550.79,6987.0,325071.536,46525.19,105870.633,27832.527,122818.876,122818.876,298087.396,0.3551664190457754,0.09337035840321138,0.41202304306754384,0.41202304306754384
4300208,Ajuricaba,2021,39719102.0,6951.0,521060.49,74961.95,247930.517,36130.704,152360.168,152360.168,480776.076,0.5156881329511079,0.07515079431697845,0.3169046373264214,0.3169046373264214
4300208,Ajuricaba,2022,46138163.89,6916.666666666667,379621.821,56491.34,,,,,,,,,
4300208,Ajuricaba,2023,50597367.16,6882.333333333333,383524.803,57072.14,,,,,,,,,
4300208,Ajuricaba,2024,57076919.95,6848.0,,,,,,,,,,,
4300307,Alecrim,2010,11940369.82,7097.0,58429.303,8293.73,17570.239,2219.478,18505.73,18505.73,56162.675,0.31284547967132975,0.03951873731085637,0.32950228955440597,0.32950228955440597
4300307,Alecrim,2011,14054545.4,6935.0,64736.041,9334.69,19532.774,2490.381,20763.9,20763.9,62163.532,0.3142159618600822,0.04006176804754273,0.33402059586961697,0.33402059586961697
4300307,Alecrim,2012,15446389.31,6828.0,67568.207,9895.75,16803.011,2809.519,24836.639,24836.639,64682.263,0.25977772299030416,0.043435694264438454,0.38397912886875957,0.38397912886875957
4300307,Alecrim,2013,15714347.26,7010.0,85232.239,12158.66,25894.029,3135.899,29142.99,29142.99,82021.101,0.3156996027156475,0.03823283230494553,0.3553108851830702,0.3553108851830702
4300307,Alecrim,2014,18488304.0,6935.0,88732.148,12794.83,25490.185,3347.894,30003.159,30003.159,85400.526,0.2984780796315002,0.03920226439823099,0.351322882952735,0.351322882952735
4300307,Alecrim,2015,18301493.79,6865.0,93963.004,13687.25,25564.821,3008.821,33826.634,33826.634,90245.074,0.28328217670916866,0.03334055662694675,0.374830807939722,0.374830807939722
4300307,Alecrim,2016,21867240.94,6799.0,102413.666,15063.05,28755.981,3411.163,37401.723,37401.723,97816.895,0.2939776507933522,0.03487294296143831,0.3823646518323854,0.3823646518323854
4300307,Alecrim,2017,21770059.78,6736.0,106532.216,15815.35,29559.588,3532.563,39617.751,39617.751,101938.161,0.2899756843759424,0.03465398007327207,0.38864494524283205,0.38864494524283205
4300307,Alecrim,2018,23169349.44,6077.0,110383.639,18164.17,30986.17,3883.492,40900.464,40900.464,105659.086,0.29326555030014173,0.03675492706798543,0.38709840817665225,0.38709840817665225
4300307,Alecrim,2019,23935732.95,5950.0,118596.025,19932.11,32997.536,4427.535,44800.09,44800.09,113591.087,0.2904940596263508,0.03897783811154127,0.3943979337040766,0.3943979337040766
4300307,Alecrim,2020,25912237.0,5827.0,132578.408,22752.43,42319.874,4778.329,48379.955,48379.955,126690.184,0.3340422490822178,0.037716647408137,0.38187611283286166,0.38187611283286166
4300307,Alecrim,2021,28535757.04,5710.0,162073.239,28384.1,61908.999,4543.119,54717.617,54717.617,153423.892,0.40351602474013637,0.02961154837605084,0.35664339032671655,0.35664339032671655
4300307,Alecrim,2022,35287694.01,5882.666666666667,137865.214,22515.96,,,,,,,,,
4300307,Alecrim,2023,37651546.76,6055.333333333333,153719.013,25105.18,,,,,,,,,
4300307,Alecrim,2024,42150327.58,6228.0,,,,,,,,,,,
4300406,Alegrete,2010,113652678.44,78062.0,1064424.806,13703.92,231041.006,116098.829,441685.679,441685.679,988677.911,0.23368682907693686,0.11742836338132774,0.44674375151484497,0.44674375151484497
4300406,Alegrete,2011,138919118.59,77140.0,1104138.767,14313.44,199741.162,139335.622,479071.619,479071.619,1021054.821,0.1956223680569645,0.13646242996388536,0.46919284757972857,0.46919284757972857
4300406,Alegrete,2012,166533116.4,76644.0,1296334.965,16913.72,227998.436,177220.439,559084.46,559084.46,1205602.241,0.1891158030785379,0.1469974366114338,0.46373873653076597,0.46373873653076597
4300406,Alegrete,2013,145303357.26,79054.0,1515947.426,19176.1,312776.865,182118.705,637741.721,637741.721,1418967.916,0.22042560756532284,0.12834589348107572,0.44944055028232227,0.44944055028232227
4300406,Alegrete,2014,167848930.9,78768.0,1669821.628,21199.24,357689.212,201161.7,704821.006,704821.006,1574442.945,0.22718461353961605,0.12776690361428117,0.4476637329020519,0.4476637329020519
4300406,Alegrete,2015,173919233.78,78499.0,1820084.253,23186.08,407687.74,205514.61,767576.718,767576.718,1712550.023,0.23805887975512877,0.12000502597873602,0.4482068889616312,0.4482068889616312
4300406,Alegrete,2016,204036981.31,78244.0,1902735.547,24317.97,389201.917,213103.931,825062.225,825062.225,1762401.371,0.22083614062281617,0.12091679824277668,0.46814660869893293,0.46814660869893293
4300406,Alegrete,2017,210024289.82,78003.0,2015502.525,25838.78,435106.735,210494.506,877813.747,877813.747,1880616.456,0.23136388794845258,0.11192846118538909,0.46676915125324203,0.46676915125324203
4300406,Alegrete,2018,227406693.57,74173.0,2187237.045,29488.32,476566.975,251642.291,962022.355,962022.355,2038335.281,0.23380205378488955,0.12345480811996012,0.4719647272788387,0.4719647272788387
4300406,Alegrete,2019,221169750.4,73589.0,2138815.305,29064.33,382701.075,240880.346,964809.759,964809.759,1992750.245,0.1920466832008845,0.12087834218281578,0.48415989982728613,0.48415989982728613
4300406,Alegrete,2020,222543094.15,73028.0,2238377.91,30650.95,488646.492,243210.877,940102.102,940102.102,2084993.467,0.23436356023843602,0.11664826813579653,0.4508897111091044,0.4508897111091044
4300406,Alegrete,2021,294254190.95,72493.0,3079885.857,42485.29,1129604.87,260841.761,1042681.721,1042681.721,2864776.569,0.39430819220722274,0.09105134544264,0.36396615787875075,0.36396615787875075
4300406,Alegrete,2022,328872170.85,73105.0,2620665.238,36192.53,,,,,,,,,
4300406,Alegrete,2023,362817262.17,73717.0,3102027.8,42840.36,,,,,,,,,
4300406,Alegrete,2024,384467478.77,74329.0,,,,,,,,,,,
4300455,Alegria,2010,10182800.74,4497.5,46637.369,10843.38,17765.151,1699.313,12081.75,12081.75,44537.022,0.3988850219936125,0.03815506568894526,0.27127431196454943,0.27127431196454943
4300455,Alegria,2011,12034506.36,4220.0,55491.973,13149.76,23155.352,2520.402,13697.562,13697.562,53193.499,0.43530417128604376,0.047381767459967236,0.25750443677337337,0.25750443677337337
4300455,Alegria,2012,12824048.47,4141.0,46440.601,11214.83,12880.378,2628.338,13420.974,13420.974,44020.142,0.2926019184581458,0.05970762202448143,0.30488256943832664,0.30488256943832664
4300455,Alegria,2013,13254565.73,4244.0,74894.201,17647.08,28944.707,3837.221,20812.763,20812.763,71119.917,0.4069845441467542,0.05395423900733742,0.29264324085192617,0.29264324085192617
4300455,Alegria,2014,15507209.49,4188.0,83184.721,19862.64,26414.635,4056.071,27039.199,27039.199,77419.821,0.341186981044557,0.05239060162642329,0.34925421746970975,0.34925421746970975
4300455,Alegria,2015,16361780.71,4135.0,92561.094,22384.79,28990.633,4053.853,31134.297,31134.297,84862.675,0.3416181849087364,0.047769564181190376,0.36687857176314553,0.36687857176314553
4300455,Alegria,2016,19345112.81,4085.0,111452.334,27283.31,38174.814,4357.066,37341.423,37341.423,102143.289,0.37373785760902994,0.042656409859682505,0.3655788193779427,0.3655788193779427
4300455,Alegria,2017,20251862.59,4037.0,100027.39,24777.65,32634.171,2810.077,33416.655,33416.655,91543.544,0.35648795725015847,0.03069661580941197,0.36503562719835275,0.36503562719835275
4300455,Alegria,2018,21324284.37,3559.0,113666.22,31937.68,41680.436,2762.978,38187.521,38187.521,105455.593,0.39524158761309136,0.02620039318350806,0.36211944680828834,0.36211944680828834
4300455,Alegria,2019,22686801.92,3464.0,111040.308,32055.52,38364.182,2877.42,36314.311,36314.311,102505.609,0.37426422197052656,0.028070854151990846,0.35426657481738394,0.35426657481738394
4300455,Alegria,2020,23628987.79,3374.0,127787.718,37874.25,50077.29,3409.353,39527.217,39527.217,118159.833,0.4238097560615205,0.028853739155166206,0.3345232977775112,0.3345232977775112
4300455,Alegria,2021,27611514.75,3287.0,156623.193,47649.28,75782.485,3775.185,39468.23,39468.23,146239.782,0.5182070430055756,0.025815034379632756,0.26988709542797323,0.26988709542797323
4300455,Alegria,2022,32447671.11,3428.3333333333335,119787.123,32809.4,,,,,,,,,
4300455,Alegria,2023,37074150.31,3569.6666666666665,136099.35,37277.28,,,,,,,,,
4300455,Alegria,2024,38614025.65,3711.0,,,,,,,,,,,
4300471,Almirante Tamandaré do Sul,2010,8656572.4,2131.0,60757.229,29465.19,32131.615,2516.643,15143.151,15143.151,57762.627,0.5562699736630746,0.043568707496631,0.26216174344009663,0.26216174344009663
4300471,Almirante Tamandaré do Sul,2011,10147936.84,2054.0,73196.821,35636.23,38809.048,3262.609,19154.265,19154.265,69658.364,0.5571340722271342,0.046837290063257875,0.2749743735009338,0.2749743735009338
4300471,Almirante Tamandaré do Sul,2012,10802970.05,2041.0,57605.415,28224.11,24621.98,3221.459,16628.517,16628.517,53911.673,0.4567096257613819,0.059754387514555515,0.3084400107561121,0.3084400107561121
4300471,Almirante Tamandaré do Sul,2013,11809000.52,2106.0,105156.075,49931.66,57736.205,4947.593,26858.612,26858.612,100444.11,0.5748092645750955,0.049257173964705345,0.2673985761833123,0.2673985761833123
4300471,Almirante Tamandaré do Sul,2014,12610681.13,2098.0,104373.141,49748.88,53014.756,5104.997,28929.655,28929.655,98990.994,0.5355513047984951,0.051570317598790855,0.2922453228421971,0.2922453228421971
4300471,Almirante Tamandaré do Sul,2015,13587423.81,2091.0,121316.263,58018.3,64120.161,5460.188,32642.529,32642.529,115060.051,0.5572756177554623,0.04745511541620992,0.28369993508867813,0.28369993508867813
4300471,Almirante Tamandaré do Sul,2016,15089912.37,2085.0,139384.647,66851.15,76473.618,6199.078,35230.005,35230.005,131826.114,0.5801097800698275,0.04702465855892559,0.26724602532090114,0.26724602532090114
4300471,Almirante Tamandaré do Sul,2017,15732834.92,2079.0,130336.505,62691.92,66473.965,5359.735,36099.675,36099.675,122046.248,0.5446620939957121,0.04391560648386339,0.29578684794963955,0.29578684794963955
4300471,Almirante Tamandaré do Sul,2018,17577243.33,1979.0,164556.537,83151.36,84041.376,6683.926,48110.319,48110.319,153821.786,0.5463554817911165,0.04345240146932113,0.31276661291658653,0.31276661291658653
4300471,Almirante Tamandaré do Sul,2019,19062210.55,1964.0,163357.971,83176.16,76189.036,6841.346,51225.863,51225.863,150678.994,0.505638071886782,0.0454034488709156,0.3399668503228791,0.3399668503228791
4300471,Almirante Tamandaré do Sul,2020,20619477.82,1949.0,184131.414,94474.81,93667.363,7998.958,51183.207,51183.207,169944.212,0.5511653612539625,0.047068140220038794,0.30117652374062615,0.30117652374062615
4300471,Almirante Tamandaré do Sul,2021,26075739.59,1935.0,276411.847,142848.5,156681.866,28161.484,52314.033,52314.033,256762.07,0.6102220082584628,0.10967929959436766,0.20374517544589044,0.20374517544589044
4300471,Almirante Tamandaré do Sul,2022,30247501.12,1959.3333333333333,267475.401,135843.27,,,,,,,,,
4300471,Almirante Tamandaré do Sul,2023,33639030.16,1983.6666666666667,223166.993,113340.27,,,,,,,,,
4300471,Almirante Tamandaré do Sul,2024,34786675.35,2008.0,,,,,,,,,,,
4300505,Alpestre,2010,18393390.09,8368.0,83488.8,10401.0,33450.449,4400.058,18045.162,18045.162,77331.637,0.4325583978003724,0.056898549813448274,0.23334773063190165,0.23334773063190165
4300505,Alpestre,2011,19780553.5399999,7856.0,87558.605,11145.44,36550.687,3901.397,19449.177,19449.177,82394.665,0.44360501981529993,0.04735011666107266,0.23604898448218706,0.23604898448218706
4300505,Alpestre,2012,19490921.46,7689.0,82607.647,10743.61,29344.276,3731.95,20791.528,20791.528,78518.192,0.37372582394663395,0.047529749538807516,0.2647988634277264,0.2647988634277264
4300505,Alpestre,2013,23835636.04,7871.0,110526.391,14042.23,46752.451,4449.241,25782.064,25782.064,106672.957,0.43827838202703995,0.041709174706762844,0.24169259693438516,0.24169259693438516
4300505,Alpestre,2014,36419134.23,7752.0,121539.917,15678.52,45783.106,5077.62,31962.758,31962.758,117271.708,0.3904019714627163,0.04329791120634143,0.27255301849956853,0.27255301849956853
4300505,Alpestre,2015,39218986.42,7640.0,535450.873,70085.19,44416.645,411008.178,37243.064,37243.064,530213.504,0.08377124434763547,0.7751748586169546,0.07024163609382533,0.07024163609382533
4300505,Alpestre,2016,51374619.23,7533.0,448173.914,59494.74,49752.574,317947.357,35407.864,35407.864,442527.236,0.1124282754881103,0.7184808778639786,0.0800128469380809,0.0800128469380809
4300505,Alpestre,2017,46642132.47,7433.0,530638.042,71389.48,50896.211,392329.812,39052.667,39052.667,524056.641,0.09711967565734941,0.7486400921308045,0.07451993533653169,0.07451993533653169
4300505,Alpestre,2018,50598191.96,6458.0,490938.119,76020.15,44673.186,358155.824,40518.322,40518.322,484707.754,0.09216519775336625,0.7389108613269678,0.08359330269760859,0.08359330269760859
4300505,Alpestre,2019,56989312.7,6258.0,536827.926,85782.67,47186.486,389551.582,45715.558,45715.558,530208.924,0.08899602376364378,0.7347133636702048,0.08622178151041456,0.08622178151041456
4300505,Alpestre,2020,56060935.6,6067.0,531049.371,87530.8,53816.865,378376.974,46932.9,46932.9,523869.638,0.10272949813518302,0.7222731507108263,0.0895888911966301,0.0895888911966301
4300505,Alpestre,2021,63334462.0,5885.0,196383.735,33370.22,67275.681,25565.628,44935.29,44935.29,188043.524,0.3577665402611791,0.1359559077397422,0.23896217771370845,0.23896217771370845
4300505,Alpestre,2022,77815660.39,6337.666666666667,256623.881,36057.87,,,,,,,,,
4300505,Alpestre,2023,81468657.23,6790.333333333333,302869.447,42555.77,,,,,,,,,
4300505,Alpestre,2024,86207912.14,7243.0,,,,,,,,,,,
4300554,Alto Alegre,2010,8979590.99,1885.5,29527.274,15977.96,12085.208,1317.53,8110.165,8110.165,28033.278,0.4311022064561983,0.04699878480140639,0.28930491111314205,0.28930491111314205
4300554,Alto Alegre,2011,10916138.97,1826.0,37278.355,20415.31,16734.745,1651.242,10293.912,10293.912,35517.774,0.4711653663881075,0.04649058243345994,0.2898242440531324,0.2898242440531324
4300554,Alto Alegre,2012,11121175.82,1805.0,38227.161,21178.48,14971.848,1891.673,11437.86,11437.86,36071.274,0.4150629112794852,0.052442644526500506,0.31709054689889804,0.31709054689889804
4300554,Alto Alegre,2013,11034163.49,1856.0,57986.605,31242.78,27697.642,2337.697,15854.114,15854.114,55094.975,0.5027253755900606,0.04243031238329812,0.2877597094834874,0.2877597094834874
4300554,Alto Alegre,2014,12555439.44,1841.0,54312.778,29501.78,22041.15,2266.911,16653.725,16653.725,51133.096,0.43105447790605134,0.044333536932713795,0.325693656413842,0.325693656413842
4300554,Alto Alegre,2015,13045742.27,1828.0,56724.381,31030.84,22898.76,2524.245,16694.601,16694.601,53187.294,0.4305306451574693,0.04745954926753747,0.3138832556512463,0.3138832556512463
4300554,Alto Alegre,2016,14887144.46,1815.0,66575.41,36680.67,29095.995,2572.864,18731.917,18731.917,62471.406,0.46574900203142533,0.04118466614950206,0.29984785359240995,0.29984785359240995
4300554,Alto Alegre,2017,14389047.0,1803.0,62759.081,34808.14,26082.461,2169.36,17745.223,17745.223,58808.829,0.44351267392180177,0.036888338654048024,0.3017441989875364,0.3017441989875364
4300554,Alto Alegre,2018,15487604.93,1663.0,66386.418,39919.67,30047.72,2582.662,16804.499,16804.499,63047.804,0.47658630584500616,0.04096355203743496,0.266535833666784,0.266535833666784
4300554,Alto Alegre,2019,16888305.4,1638.0,62052.575,37883.13,26183.91,2252.813,16054.654,16054.654,58580.165,0.44697569561301165,0.03845692479698547,0.27406296994895796,0.27406296994895796
4300554,Alto Alegre,2020,17106887.19,1613.0,55533.244,34428.55,22320.729,2145.342,13229.55,13229.55,52686.863,0.4236488515173128,0.04071872717113562,0.25109769773159585,0.25109769773159585
4300554,Alto Alegre,2021,20975703.46,1590.0,106141.567,66755.7,62503.016,2952.186,20172.453,20172.453,101526.464,0.6156327477336352,0.029077994876291563,0.1986915746420559,0.1986915746420559
4300554,Alto Alegre,2022,25836948.93,1672.3333333333333,67859.366,37699.65,,,,,,,,,
4300554,Alto Alegre,2023,27938760.74,1754.6666666666667,72441.818,40245.45,,,,,,,,,
4300554,Alto Alegre,2024,31090372.93,1837.0,,,,,,,,,,,
4300570,Alto Feliz,2010,9171457.48,2995.5,36097.451,12413.15,10694.426,7219.558,6714.025,6714.025,33378.29,0.32040065563574405,0.21629502290261124,0.20114945972367068,0.20114945972367068
4300570,Alto Feliz,2011,10925232.04,2924.0,40838.695,13966.72,12317.062,8348.665,7400.293,7400.293,37837.23,0.3255275822252316,0.2206468338194947,0.19558231403303042,0.19558231403303042
4300570,Alto Feliz,2012,11776703.5,2930.0,44718.707,15262.36,12891.693,9437.975,8544.927,8544.927,41555.04,0.3102317552816698,0.2271198631983028,0.20562913668233743,0.20562913668233743
4300570,Alto Feliz,2013,12283581.44,3035.0,58403.867,19243.45,19892.541,11010.395,10398.013,10398.013,54403.945,0.3656451935608714,0.20238229047544257,0.1911260846984534,0.1911260846984534
4300570,Alto Feliz,2014,13578026.85,3017.0,64983.684,21539.17,18751.578,13560.138,13293.07,13293.07,59881.531,0.3131445987912367,0.22644942060683118,0.22198948119746637,0.22198948119746637
4300570,Alto Feliz,2015,14276613.17,3025.0,76817.983,25394.37,20119.2,18809.126,15905.92,15905.92,70623.283,0.2848805541934379,0.26633038285688304,0.22522204185834863,0.22522204185834863
4300570,Alto Feliz,2016,17599679.41,3032.0,81091.966,26745.37,23451.776,19670.324,15712.71,15712.71,75190.984,0.31189611775794823,0.2616048221951717,0.20897066595111988,0.20897066595111988
4300570,Alto Feliz,2017,18339063.34,3040.0,86839.436,28565.6,24088.084,21333.583,17111.578,17111.578,79396.56,0.3033895171276942,0.26869656569503764,0.2155203953420652,0.2155203953420652
4300570,Alto Feliz,2018,20372552.92,3020.0,94220.469,31198.83,22142.514,26696.494,19008.436,19008.436,86084.145,0.25721942176460016,0.31012091715611506,0.2208122761746661,0.2208122761746661
4300570,Alto Feliz,2019,22318817.74,3028.0,119902.406,39597.89,30477.615,35037.431,23593.314,23593.314,109932.578,0.27723915471171795,0.31871745061777773,0.21461621685975563,0.21461621685975563
4300570,Alto Feliz,2020,22470291.93,3036.0,122202.492,40251.15,33493.161,31080.931,23504.021,23504.021,109871.974,0.3048380745393725,0.2828831581746224,0.2139218960423884,0.2139218960423884
